id,price_doc
30474,5403239.5
30475,7994920.0
30476,5265215.5
30477,5744773.0
30478,5075564.5
30479,8939942.0
30480,4363617.5
30481,4005102.0
30482,4437992.0
30483,4673922.0
30484,6725117.0
30485,4912756.0
30486,3759613.25
30487,3837766.5
30488,5886455.5
30489,5748929.5
30490,22197648.0
30491,20825504.0
30492,5531628.0
30493,13986266.0
30494,6861230.0
30495,10910276.0
30496,8523380.0
30497,8465284.0
30498,4565817.5
30499,7134778.0
30500,11512024.0
30501,6838598.5
30502,3302797.0
30503,6296707.5
30504,5710381.5
30505,11190240.0
30506,3197383.75
30507,4636995.5
30508,5129470.0
30509,7617568.0
30510,9283198.0
30511,6321332.5
30512,6407546.5
30513,4231362.0
30514,3851103.25
30515,9512270.0
30516,5746886.5
30517,11569164.0
30518,8171547.5
30519,4628481.5
30520,7630143.5
30521,5970132.0
30522,7217714.5
30523,6111192.0
30524,10423262.0
30525,9971834.0
30526,4867641.5
30527,4722093.5
30528,6907699.0
30529,6379500.5
30530,6353274.5
30531,14532100.0
30532,4789379.0
30533,10779110.0
30534,6724550.0
30535,9502228.0
30536,5430180.0
30537,11733066.0
30538,4933890.5
30539,7121778.0
30540,9633742.0
30541,5808055.5
30542,1879476.875
30543,5671765.5
30544,6993435.5
30545,8569876.0
30546,4133927.0
30547,9742114.0
30548,4550923.5
30549,5269868.0
30550,12450822.0
30551,5223705.0
30552,1885432.625
30553,7114943.5
30554,11339324.0
30555,6092245.5
30556,9181586.0
30557,7335949.0
30558,9140866.0
30559,6300442.0
30560,5811915.0
30561,6698021.0
30562,11551894.0
30563,4484153.0
30564,7039176.0
30565,6814138.5
30566,7406932.0
30567,1868855.375
30568,10014254.0
30569,9651462.0
30570,6556753.5
30571,7966381.0
30572,4856695.0
30573,6785603.5
30574,5870866.0
30575,7604987.5
30576,4622662.0
30577,3890532.0
30578,3160700.75
30579,7095420.0
30580,4589479.5
30581,5632134.5
30582,13563590.0
30583,6834427.0
30584,4522173.0
30585,2689372.25
30586,8787602.0
30587,5634861.0
30588,8104623.0
30589,7137386.5
30590,11917806.0
30591,5398984.5
30592,6376536.5
30593,8173338.0
30594,6072307.5
30595,5607797.0
30596,6598828.5
30597,6847649.5
30598,9470752.0
30599,9927966.0
30600,5235580.0
30601,6158349.0
30602,1816418.75
30603,12474568.0
30604,4613813.0
30605,6872356.5
30606,18075536.0
30607,6478847.5
30608,8519724.0
30609,5745809.5
30610,3202172.5
30611,5110639.0
30612,7130799.5
30613,8513566.0
30614,17313730.0
30615,8163609.5
30616,5415253.5
30617,9359720.0
30618,4857914.5
30619,4407802.5
30620,2736401.75
30621,8367042.0
30622,7962667.5
30623,6232975.0
30624,6640554.5
30625,7369902.0
30626,6216005.0
30627,7095486.5
30628,6705019.5
30629,5106755.5
30630,4788258.0
30631,5813836.5
30632,3951304.5
30633,6061181.5
30634,11670834.0
30635,9693792.0
30636,5476176.0
30637,9593424.0
30638,5967945.0
30639,7398269.5
30640,4339321.0
30641,8684582.0
30642,6360285.0
30643,7993899.5
30644,9470752.0
30645,6625009.5
30646,5273524.5
30647,4887321.0
30648,25734988.0
30649,2242995.25
30650,4504305.5
30651,3175399.25
30652,4556587.5
30653,7381872.5
30654,4477858.5
30655,13416370.0
30656,3904937.75
30657,6145212.5
30658,9441000.0
30659,4915300.5
30660,8731852.0
30661,6437874.5
30662,8305313.5
30663,17259912.0
30664,10782320.0
30665,6018566.0
30666,2988590.0
30667,3811043.5
30668,8809476.0
30669,4500560.5
30670,2271637.25
30671,7061001.0
30672,17126244.0
30673,9784958.0
30674,11366280.0
30675,1879476.875
30676,6560599.0
30677,4275103.0
30678,20134432.0
30679,5860027.0
30680,4647793.5
30681,2125739.75
30682,8424328.0
30683,9711972.0
30684,5035978.5
30685,7738649.0
30686,8992932.0
30687,5183951.0
30688,4556777.5
30689,14196784.0
30690,27860102.0
30691,4456661.0
30692,6049171.5
30693,11689852.0
30694,5168842.0
30695,7617013.0
30696,6605192.5
30697,12281584.0
30698,7132799.0
30699,5951732.5
30700,5002883.5
30701,9470752.0
30702,6088195.0
30703,3900191.0
30704,11749992.0
30705,8998528.0
30706,26297280.0
30707,3762070.5
30708,14432400.0
30709,6166698.0
30710,6286851.5
30711,4667567.0
30712,4247644.5
30713,6718845.5
30714,6914764.0
30715,3385196.5
30716,9711972.0
30717,6589294.5
30718,8114090.0
30719,14790776.0
30720,6948277.5
30721,4854503.0
30722,7689341.5
30723,6221445.0
30724,11895572.0
30725,6971393.5
30726,11819728.0
30727,9649330.0
30728,10692590.0
30729,3370062.0
30730,5885683.0
30731,6332543.0
30732,4552228.0
30733,9651938.0
30734,7266708.0
30735,5179617.5
30736,4821356.5
30737,6843661.0
30738,5604047.5
