id,price_doc
30474,5624688.0
30475,7976200.0
30476,5708652.5
30477,5729638.5
30478,5086595.5
30479,9221780.0
30480,4203500.5
30481,4028721.25
30482,4527212.5
30483,5087432.0
30484,6604903.5
30485,5243633.5
30486,4098222.5
30487,3938388.5
30488,5831571.5
30489,5847034.0
30490,21709350.0
30491,17941240.0
30492,5507172.5
30493,13370200.0
30494,7062082.5
30495,10523198.0
30496,8487756.0
30497,8274611.5
30498,4767246.5
30499,7455736.5
30500,11941688.0
30501,7017794.0
30502,3259271.25
30503,7180437.5
30504,6444243.5
30505,11054140.0
30506,3357272.25
30507,4780115.0
30508,5241159.5
30509,8072189.0
30510,9309918.0
30511,6700945.5
30512,6470476.5
30513,4086800.0
30514,3677539.5
30515,9431582.0
30516,5659599.0
30517,11901102.0
30518,7902302.0
30519,4638515.5
30520,7003643.0
30521,5761284.0
30522,7664217.5
30523,6776811.0
30524,10610976.0
30525,9951342.0
30526,4882355.0
30527,4994924.0
30528,6569105.0
30529,6606513.5
30530,6449091.5
30531,14111178.0
30532,4628727.5
30533,9672580.0
30534,6812607.0
30535,9538722.0
30536,5329347.0
30537,11923254.0
30538,4837966.0
30539,9764644.0
30540,9445718.0
30541,6626135.5
30542,2043868.0
30543,6073117.0
30544,6831816.5
30545,8952636.0
30546,3996694.75
30547,10077410.0
30548,4423641.5
30549,5631197.5
30550,11784690.0
30551,5409161.5
30552,1991427.75
30553,7234923.5
30554,11035144.0
30555,6335350.5
30556,9728370.0
30557,8208559.5
30558,9329952.0
30559,6128135.5
30560,6259797.5
30561,7340574.5
30562,12125938.0
30563,4045792.25
30564,7698083.0
30565,6613032.5
30566,7119022.5
30567,1988022.125
30568,10956634.0
30569,10159934.0
30570,6829161.0
30571,7604000.0
30572,4898618.0
30573,6849890.5
30574,6258682.5
30575,7744008.0
30576,4564762.5
30577,4318594.0
30578,3394407.25
30579,7266260.0
30580,4669642.0
30581,5542873.5
30582,12854686.0
30583,6980037.0
30584,4809951.0
30585,3061844.5
30586,8950708.0
30587,5772328.5
30588,8467986.0
30589,7624718.5
30590,12539798.0
30591,5144612.5
30592,7237824.0
30593,8286365.0
30594,5890064.5
30595,6115785.0
30596,5972363.0
30597,6777313.5
30598,9569432.0
30599,9848878.0
30600,4727058.5
30601,6591899.5
30602,1973441.125
30603,12113822.0
30604,4875774.5
30605,6936631.5
30606,20213352.0
30607,6775604.5
30608,9260992.0
30609,5869447.0
30610,3156585.25
30611,5218141.5
30612,7473136.0
30613,8625886.0
30614,16604716.0
30615,7959586.0
30616,5524084.0
30617,9631492.0
30618,5119669.5
30619,4266179.5
30620,2649403.5
30621,9190568.0
30622,8697748.0
30623,6263714.5
30624,6611703.0
30625,7966746.5
30626,6461680.5
30627,7699605.0
30628,6857494.0
30629,5096587.5
30630,4564326.0
30631,5938994.0
30632,4014589.25
30633,6118286.0
30634,11468518.0
30635,9483882.0
30636,5533958.0
30637,9275682.0
30638,5971025.5
30639,8237963.0
30640,4396418.5
30641,8136181.0
30642,6571990.5
30643,8537626.0
30644,9528290.0
30645,7159336.5
30646,5225440.0
30647,4551703.5
30648,24961646.0
30649,2415418.0
30650,5065957.0
30651,3364204.25
30652,4584980.5
30653,7690507.0
30654,4419354.5
30655,13262270.0
30656,3631405.75
30657,6263349.5
30658,9424542.0
30659,4884878.0
30660,8540866.0
30661,6427393.0
30662,8432380.0
30663,16322416.0
30664,12207700.0
30665,6074598.0
30666,2939615.5
30667,4177358.5
30668,9474144.0
30669,4616931.5
30670,2378335.75
30671,7009592.5
30672,15483550.0
30673,10489540.0
30674,11113832.0
30675,2036116.25
30676,6914116.5
30677,4528573.0
30678,20649388.0
30679,6021128.0
30680,4723773.0
30681,2138745.75
30682,8676440.0
30683,9577344.0
30684,5576170.0
30685,8154614.0
30686,9185636.0
30687,5164379.0
30688,4865991.0
30689,15011454.0
30690,26044012.0
30691,4831539.0
30692,6384534.5
30693,11946310.0
30694,5839754.0
30695,7235593.0
30696,7031334.5
30697,11807134.0
30698,8580966.0
30699,6026847.5
30700,5057720.0
30701,9533798.0
30702,6488096.0
30703,3927707.0
30704,11452248.0
30705,9180162.0
30706,24490400.0
30707,3740887.75
30708,13792328.0
30709,6157297.5
30710,8192236.0
30711,4477274.0
30712,4320024.5
30713,6438307.5
30714,7418073.0
30715,3466366.75
30716,9565208.0
30717,6660600.0
30718,8070762.5
30719,14720356.0
30720,7622421.0
30721,4800771.5
30722,7867112.0
30723,6316289.0
30724,11989418.0
30725,6978707.0
30726,11488852.0
30727,9458770.0
30728,11400780.0
30729,3418982.0
30730,6409688.0
30731,6431455.0
30732,4765553.5
30733,9671420.0
30734,6976327.0
30735,5193429.0
30736,4900302.0
30737,6525623.5
30738,6130500.0
30739,4750888.5
30740,7118684.5
30741,11333714.0
30742,3929569.0
30743,5209078.0
30744,9301622.0
30745,7038650.0
30746,5228252.5
30747,14755694.0
30748,15282018.0
30749,5396862.5
30750,6393275.5
30751,3247513.25
30752,7572112.5
30753,10242294.0
30754,6068778.5
30755,4974981.0
30756,5032376.5
30757,5595553.0
30758,10844822.0
30759,6011763.5
30760,4449482.0
30761,9450130.0
30762,6517698.0
30763,12151570.0
30764,6055466.5
30765,5724258.0
30766,3350161.5
30767,9293502.0
30768,4585637.0
30769,7841332.0
30770,6042217.5
30771,2930835.75
30772,8652080.0
30773,8008534.5
30774,5497971.5
30775,13074490.0
30776,5847105.5
30777,5997793.5
30778,9030944.0
30779,6740153.0
30780,7871811.0
30781,6694255.5
30782,5158823.5
30783,5115371.5
30784,3508530.75
30785,5508056.0
30786,4066972.0
30787,6120589.0
30788,5284552.5
30789,7653212.5
30790,6470464.0
30791,10026214.0
30792,7014419.5
30793,11886592.0
30794,13277660.0
30795,11674256.0
30796,11241534.0
30797,14908040.0
30798,2769597.75
30799,10641036.0
30800,15643966.0
30801,6220990.5
30802,19214180.0
30803,3293406.5
30804,3978640.75
30805,15868112.0
30806,6987720.5
30807,6191852.0
30808,10674638.0
30809,4830295.0
30810,11374344.0
30811,4187147.75
30812,5731572.0
30813,4984757.5
30814,2425792.5
30815,3892844.0
30816,8674206.0
30817,1930625.875
30818,8057228.0
30819,7918525.0
30820,5323117.0
30821,24726246.0
30822,8870542.0
30823,7274903.0
30824,3730203.0
30825,4857440.5
30826,11077962.0
30827,5173866.5
30828,5742866.5
30829,5541722.0
30830,8559220.0
30831,5792336.5
30832,6257324.5
30833,5204902.5
30834,4123412.25
30835,8110543.0
30836,6336388.0
30837,4833068.0
30838,4804521.0
30839,6363870.0
30840,11300422.0
30841,11124584.0
30842,7332377.0
30843,5605243.5
30844,5957649.5
30845,9856398.0
30846,4275679.0
30847,6078548.5
30848,8219374.0
30849,4172023.5
30850,3702098.25
30851,4453344.5
30852,6456652.5
30853,3685579.5
30854,6132011.5
30855,7720510.5
30856,9080902.0
30857,2480040.0
30858,4025532.0
30859,5610817.0
30860,5799399.5
30861,9365930.0
30862,6131302.5
30863,5150950.5
30864,6182589.0
30865,9735822.0
30866,7301135.5
30867,6033495.5
30868,8825712.0
30869,5218393.0
30870,5409868.0
30871,8456268.0
30872,4387288.0
30873,3907033.75
30874,5018261.5
30875,6824481.0
30876,5067564.5
30877,10328950.0
30878,5169709.0
30879,9779358.0
30880,6262965.5
30881,1793459.5
30882,9674552.0
30883,3294512.5
30884,5265273.0
30885,5184414.0
30886,7403391.0
30887,5541903.5
30888,4262531.0
30889,5683317.5
30890,7454140.0
30891,3291534.0
30892,3332513.25
30893,4016775.0
30894,5458361.5
30895,4297491.5
30896,6458092.5
30897,7741979.0
30898,6653585.0
30899,6767460.0
30900,3803754.75
30901,6559096.0
30902,1928973.25
30903,7267646.5
30904,8437200.0
30905,5257828.0
30906,6526674.5
30907,13491848.0
30908,4072280.5
30909,13709796.0
30910,6740815.5
30911,4556288.0
30912,6661242.5
30913,18836082.0
30914,6159982.5
30915,8476956.0
30916,5058518.0
30917,8676876.0
30918,6395391.5
30919,4789968.0
30920,4983955.5
30921,3769762.25
30922,5904726.5
30923,3524383.0
30924,4887175.5
30925,13450182.0
30926,7179669.0
30927,7708607.5
30928,3524186.0
30929,4954932.0
30930,10885168.0
30931,10536292.0
30932,4997954.5
30933,4313741.5
30934,14550522.0
30935,6621821.0
30936,7160278.0
30937,8705402.0
30938,4101609.75
30939,8985040.0
30940,6545792.5
30941,6090933.0
30942,3878579.5
30943,6273924.0
30944,4891208.0
30945,3411936.25
30946,14676552.0
30947,6104407.5
30948,8362027.5
30949,6184616.0
30950,6230474.0
30951,16084040.0
30952,7438934.5
30953,10327792.0
30954,4560116.0
30955,6709289.0
30956,6849878.5
30957,5962584.5
30958,24099582.0
30959,8524276.0
30960,7668146.0
30961,8841242.0
30962,11215708.0
30963,3841023.5
30964,4668165.5
30965,6844473.0
30966,12888106.0
30967,10889648.0
30968,3236137.0
30969,3528754.25
30970,6143733.5
30971,11339746.0
30972,3620924.25
30973,4652271.0
30974,5006229.5
30975,7511525.0
30976,5248598.0
30977,6734741.0
30978,8063135.0
30979,3237149.0
30980,6691395.5
30981,5879009.5
30982,6519769.0
30983,3957456.75
30984,5273549.5
30985,3429414.5
30986,9688064.0
30987,9559906.0
30988,6349534.0
30989,7478969.0
30990,13107904.0
30991,8629290.0
30992,2678568.25
30993,7269947.0
30994,4890961.0
30995,6798418.0
30996,5278283.5
30997,6958653.5
30998,7303949.5
30999,7785300.0
31000,8348191.5
31001,6168843.0
31002,9912110.0
31003,9012896.0
31004,4456474.5
31005,2592240.25
31006,7652424.5
31007,5307175.0
31008,4854548.0
31009,6750246.0
31010,6172911.5
31011,4154251.25
31012,5354842.0
31013,7246572.0
31014,15052668.0
31015,8464058.0
31016,3929944.0
31017,9526550.0
31018,5437385.5
31019,4484873.5
31020,6769285.5
31021,11753558.0
31022,20451282.0
31023,9531804.0
31024,4991846.0
31025,6188504.0
31026,6309541.0
31027,4432085.0
31028,4796127.0
31029,8818916.0
31030,6558894.5
31031,9730922.0
31032,9839700.0
31033,8938666.0
31034,7090458.0
31035,9759892.0
31036,7108002.5
31037,24986130.0
31038,4291293.0
31039,9417618.0
31040,5365345.5
31041,4336914.5
31042,3160302.25
31043,6318139.0
31044,8502436.0
31045,7424013.5
31046,13990504.0
31047,7863778.5
31048,6090667.5
31049,5057809.5
31050,7277223.0
31051,6207858.5
31052,3726316.5
31053,18138970.0
31054,6159205.5
31055,5332362.0
31056,12066610.0
31057,5504967.0
31058,6297088.0
31059,2880445.0
31060,6935942.5
31061,6272067.5
31062,5904436.5
31063,3605082.75
31064,5020697.5
31065,9494760.0
31066,4259828.0
31067,8198454.0
31068,3971071.25
31069,4546554.0
31070,4450862.5
31071,3180361.25
31072,9245692.0
31073,1802736.0
31074,7143269.0
31075,6486848.0
31076,6448489.0
31077,5202970.5
31078,4086416.5
31079,5140250.5
31080,6799628.0
31081,2854487.75
31082,11266690.0
31083,4763161.5
31084,9514316.0
31085,11869664.0
31086,3791352.75
31087,5029281.5
31088,8512312.0
31089,7012183.0
