id,price_doc
30474,5591317.5
30475,8122653.0
30476,5793359.5
30477,5513361.0
30478,5073704.0
30479,8645322.0
30480,4256951.5
30481,3900446.5
30482,4629649.0
30483,4907681.5
30484,6669115.0
30485,5482724.0
30486,3849027.25
30487,4046534.5
30488,5843588.0
30489,5740816.5
30490,21575234.0
30491,16093688.0
30492,5620974.5
30493,13893274.0
30494,6974850.0
30495,11125474.0
30496,8766036.0
30497,8485318.0
30498,4702109.5
30499,7346780.0
30500,11605686.0
30501,7170820.0
30502,3303359.0
30503,6966559.0
30504,6186672.5
30505,11080902.0
30506,3345430.0
30507,4661491.0
30508,5214725.5
30509,8162183.0
30510,9328202.0
30511,6651729.5
30512,6504593.5
30513,4111078.75
30514,3884018.75
30515,9281074.0
30516,5640957.5
30517,10335296.0
30518,7781141.5
30519,4864486.5
30520,7055731.5
30521,6150722.5
30522,7394060.0
30523,6634024.5
30524,10813760.0
30525,10298004.0
30526,4868198.0
30527,5038834.5
30528,6693972.0
30529,6753353.0
30530,6576489.5
30531,14597224.0
30532,4601407.5
30533,10553018.0
30534,6872778.0
30535,9507068.0
30536,5313378.0
30537,12015252.0
30538,5069402.5
30539,9330354.0
30540,9492652.0
30541,7188731.0
30542,1946859.25
30543,5819465.0
30544,6467563.5
30545,9073390.0
30546,4004813.0
30547,9791676.0
30548,4426529.5
30549,5563423.5
30550,12394262.0
30551,5273229.0
30552,1943440.875
30553,7524845.5
30554,11252962.0
30555,6167361.0
30556,9433010.0
30557,7842855.0
30558,9321550.0
30559,6052257.0
30560,5806458.5
30561,7469551.5
30562,12004576.0
30563,4206802.0
30564,7842363.0
30565,6824989.5
30566,7089191.0
30567,1947373.25
30568,10092474.0
30569,10497046.0
30570,6722808.5
30571,7781577.0
30572,4899831.5
30573,6678147.0
30574,5958827.5
30575,8050293.0
30576,4741159.5
30577,4393867.5
30578,3319520.25
30579,7362026.0
30580,4915327.0
30581,5553989.0
30582,12682978.0
30583,6994713.5
30584,4712287.0
30585,2645594.75
30586,9006320.0
30587,5796751.5
30588,8308750.5
