id,price_doc
30474,5780791.0
30475,8002143.5
30476,5810525.5
30477,5493585.5
30478,5107582.5
30479,9008568.0
30480,4171989.0
30481,3946549.5
30482,4956116.5
30483,5099171.0
30484,6445219.0
30485,5461772.5
30486,3884314.0
30487,4023874.25
30488,5940531.0
30489,5745791.0
30490,21635640.0
30491,15800392.0
30492,5904707.5
30493,13347938.0
30494,6939967.0
30495,10724478.0
30496,8588730.0
30497,8225138.0
30498,4759875.0
30499,7267838.0
30500,11786460.0
30501,7019471.5
30502,3239422.0
30503,6581077.0
30504,5873941.0
30505,10916592.0
30506,3238803.0
30507,4706200.5
30508,5115019.0
30509,8298680.5
30510,9186674.0
30511,6694828.5
30512,6505987.0
30513,4022348.5
30514,4069116.25
30515,9483532.0
30516,5645940.5
30517,11281112.0
30518,7816598.0
30519,4974862.5
30520,7226179.0
30521,5822317.0
30522,7536106.0
30523,7164456.0
30524,11367468.0
30525,8914072.0
30526,4902061.0
30527,4825715.0
30528,6834723.0
30529,6916685.5
30530,6486808.0
30531,14228824.0
30532,4753143.0
30533,10801984.0
30534,6891555.0
30535,9385524.0
30536,5429239.5
30537,12166186.0
30538,4854955.0
30539,9094610.0
30540,9434126.0
30541,7376511.0
30542,1940186.0
30543,5786043.0
30544,6274365.0
30545,8941286.0
30546,4063873.75
30547,9953726.0
30548,4390836.5
30549,5666118.5
30550,12279978.0
30551,5334479.5
30552,1851774.25
30553,7904007.5
30554,11286476.0
30555,6043730.5
30556,9701476.0
30557,7914149.5
30558,9307520.0
30559,5641357.5
30560,6286849.0
30561,7238411.0
30562,12404732.0
30563,4183233.75
30564,7922118.0
30565,7006159.5
30566,6923716.0
30567,1892992.25
30568,10715380.0
30569,10806242.0
30570,6725959.0
30571,7866021.5
30572,4931701.5
30573,6567667.0
30574,6119314.5
30575,7775764.0
30576,4906580.5
30577,4391168.5
30578,3212466.75
30579,7424725.5
30580,4200916.5
30581,5629604.0
30582,12710640.0
30583,6892010.0
30584,4700479.0
30585,3017661.5
30586,8910146.0
30587,5824846.5
30588,7999473.0
30589,7431970.0
30590,12600522.0
30591,5332419.0
30592,6834689.5
30593,8070477.0
30594,6119692.0
30595,6042300.5
30596,6072433.0
30597,6495790.0
30598,9601416.0
30599,9537698.0
30600,4914245.5
30601,6419826.0
30602,1874094.125
30603,12308020.0
30604,4761113.5
30605,6931755.0
30606,18928906.0
30607,6662808.5
30608,9423910.0
30609,5867879.0
30610,3105360.75
30611,5024751.5
30612,7473800.0
30613,8820892.0
30614,17248132.0
30615,7878791.5
30616,5357478.0
30617,9401670.0
30618,5001626.5
30619,4260197.5
30620,2685050.5
30621,9122398.0
30622,8848814.0
30623,6106761.5
30624,6605608.0
30625,7740671.0
30626,6556261.0
30627,7658450.0
30628,6542663.0
30629,5174635.0
30630,4475322.5
30631,5933808.0
30632,3681336.5
30633,6293504.0
30634,11188564.0
30635,9512180.0
30636,5529768.5
30637,9008034.0
30638,6132121.5
30639,8423236.0
30640,4336348.5
30641,8177786.5
30642,6701613.5
30643,8364823.0
30644,9611024.0
30645,7211765.5
30646,5378748.5
30647,4505036.0
30648,24307696.0
30649,2394402.75
30650,5048900.5
30651,3254762.0
30652,4544290.5
30653,7337630.5
30654,4331130.0
30655,13583928.0
30656,3626006.0
30657,5825311.0
30658,9906226.0
30659,4952807.5
30660,8630492.0
30661,6742124.0
30662,8376860.0
30663,17242846.0
30664,12146566.0
30665,5966688.0
30666,2848350.5
30667,3990652.0
