id,price_doc
30474,5315625.5
30475,8178075.5
30476,5191068.0
30477,5786384.5
30478,4993620.5
30479,9084788.0
30480,4232097.5
30481,4225435.0
30482,4684018.0
30483,4718918.5
30484,6316291.5
30485,4902422.5
30486,3599456.5
30487,3797982.5
30488,6108645.0
30489,6152887.0
30490,22379854.0
30491,19631882.0
30492,5731545.5
30493,13297361.0
30494,6776197.5
30495,10620362.0
30496,8297384.0
30497,8287364.5
30498,4555345.5
30499,8122926.5
30500,11030209.0
30501,6880629.5
30502,3040435.25
30503,6557176.5
30504,5623406.0
30505,11217980.0
30506,3239336.5
30507,4710142.0
30508,5359687.5
30509,7501575.5
30510,9221589.0
30511,6543982.5
30512,6174619.0
30513,4212620.0
30514,3465662.75
30515,9713946.0
30516,5805609.0
30517,11085680.0
30518,8221162.0
30519,4448611.5
30520,6928143.5
30521,5743567.0
30522,7556821.5
30523,6427805.0
30524,10575084.0
30525,11570413.0
30526,4888775.5
30527,4959913.0
30528,6595295.0
30529,6617876.5
30530,6277522.0
30531,14344321.0
30532,4732511.0
30533,10794133.0
30534,6628127.5
30535,9489466.0
30536,5850378.5
30537,11410296.0
30538,4809568.5
30539,8681175.0
30540,9654248.0
30541,6045958.5
30542,2107695.5
30543,5542520.0
30544,6629562.5
30545,8507519.0
30546,4117425.5
30547,9717041.0
30548,4503244.5
30549,5066800.0
30550,12037845.0
30551,5103506.5
30552,1817961.0
30553,7137310.5
30554,10848375.0
30555,6218087.5
30556,9064053.0
30557,7084517.0
30558,9453299.0
30559,6102572.0
30560,6104743.0
30561,6757618.0
30562,12404082.0
30563,4920254.0
30564,7138372.5
30565,6528841.5
30566,6966060.0
30567,1966417.75
30568,9821724.0
30569,9733272.0
30570,6682164.0
30571,7469451.0
30572,4828494.0
30573,6443117.5
30574,5885325.5
30575,7458133.5
30576,4835618.0
30577,4054781.5
30578,3247037.75
30579,6928408.0
30580,4399036.0
30581,5480853.0
30582,12592450.0
30583,6828718.5
30584,4289238.5
30585,2514582.75
30586,9188668.0
30587,5743167.0
30588,7701686.0
30589,7166113.0
30590,12468268.0
30591,5298786.5
30592,6282115.5
30593,7694520.5
30594,6715595.5
30595,5414200.0
30596,6479955.0
30597,6443117.5
30598,9545031.0
30599,10486026.0
30600,5008424.5
30601,5840183.0
30602,1726891.625
30603,12126799.0
30604,4533805.0
30605,6684509.5
30606,24094030.0
30607,6782507.5
30608,8645112.0
30609,6151872.0
30610,2973469.75
30611,5449778.5
30612,7087274.0
30613,8659139.0
30614,16668928.0
30615,7369486.5
30616,5559911.0
30617,9215013.0
30618,4942140.5
30619,4224569.0
30620,2589384.0
30621,8920856.0
30622,7571783.0
30623,6243091.0
30624,6759307.0
30625,8044570.5
30626,6165622.0
30627,7221987.0
30628,6371193.5
30629,5283411.0
30630,4669482.5
30631,6103980.5
30632,4088029.75
30633,5833620.0
30634,11427938.0
30635,9620756.0
30636,5310275.0
30637,9577566.0
30638,5844205.5
